BeginTime,SrcIP,DstIP,SrcPort,DstPort
2016-09-16T12:06:34.170Z,192.168.30.128,192.168.30.1,41857,6106
2016-09-16T12:06:34.171Z,192.168.30.128,192.168.30.1,41857,1152
2016-09-16T12:06:34.171Z,192.168.30.128,192.168.30.1,41857,1023
2016-09-16T12:06:34.171Z,192.168.30.128,192.168.30.1,41857,81
2016-09-16T12:06:34.173Z,192.168.30.128,192.168.30.1,41857,1119
2016-09-16T12:06:34.173Z,192.168.30.128,192.168.30.1,41857,8300
2016-09-16T12:06:34.173Z,192.168.30.128,192.168.30.1,41857,32773
2016-09-16T12:06:34.173Z,192.168.30.128,192.168.30.1,41857,5050
2016-09-16T12:06:34.176Z,192.168.30.128,192.168.30.1,41857,5815
2016-09-16T12:06:34.178Z,192.168.30.128,192.168.30.1,41857,990
2016-09-16T12:06:34.179Z,192.168.30.128,192.168.30.1,41857,2725
2016-09-16T12:06:34.181Z,192.168.30.128,192.168.30.1,41857,8899
2016-09-16T12:06:34.181Z,192.168.30.128,192.168.30.1,41857,10628
2016-09-16T12:06:34.181Z,192.168.30.128,192.168.30.1,41857,1165
2016-09-16T12:06:34.181Z,192.168.30.128,192.168.30.1,41857,9929
2016-09-16T12:06:34.184Z,192.168.30.128,192.168.30.1,41857,2607
2016-09-16T12:06:34.184Z,192.168.30.128,192.168.30.1,41857,1974
2016-09-16T12:06:34.184Z,192.168.30.128,192.168.30.1,41857,2042
2016-09-16T12:06:34.184Z,192.168.30.128,192.168.30.1,41857,3005
2016-09-16T12:06:34.184Z,192.168.30.128,192.168.30.1,41857,8022
2016-09-16T12:06:34.186Z,192.168.30.128,192.168.30.1,41856,4443
2016-09-16T12:06:34.189Z,192.168.30.128,192.168.30.1,41856,2003
2016-09-16T12:06:34.193Z,192.168.30.128,192.168.30.1,41856,4550
2016-09-16T12:06:34.196Z,192.168.30.128,192.168.30.1,41856,1259
2016-09-16T12:06:34.196Z,192.168.30.128,192.168.30.1,41856,1087
2016-09-16T12:06:34.198Z,192.168.30.128,192.168.30.1,41856,1145
2016-09-16T12:06:34.207Z,192.168.30.128,192.168.30.1,41856,52848
2016-09-16T12:06:34.207Z,192.168.30.128,192.168.30.1,41856,8701
2016-09-16T12:06:34.256Z,192.168.30.128,192.168.30.1,41856,13722
2016-09-16T12:06:34.256Z,192.168.30.128,192.168.30.1,41856,2251
2016-09-16T12:06:34.258Z,192.168.30.128,192.168.30.1,41856,1533
2016-09-16T12:06:34.258Z,192.168.30.128,192.168.30.1,41856,1783
2016-09-16T12:06:34.258Z,192.168.30.128,192.168.30.1,41856,100
2016-09-16T12:06:34.262Z,192.168.30.128,192.168.30.1,41856,10243
2016-09-16T12:06:34.264Z,192.168.30.128,192.168.30.1,41856,2006
2016-09-16T12:06:34.264Z,192.168.30.128,192.168.30.1,41856,1000
2016-09-16T12:06:34.264Z,192.168.30.128,192.168.30.1,41856,8090
2016-09-16T12:06:34.264Z,192.168.30.128,192.168.30.1,41856,1718
2016-09-16T12:06:34.264Z,192.168.30.128,192.168.30.1,41856,1064
2016-09-16T12:06:34.264Z,192.168.30.128,192.168.30.1,41856,5961
2016-09-16T12:06:34.264Z,192.168.30.128,192.168.30.1,41856,6580
2016-09-16T12:06:34.264Z,192.168.30.128,192.168.30.1,41856,2119
2016-09-16T12:06:34.265Z,192.168.30.128,192.168.30.1,41856,636
2016-09-16T12:06:34.265Z,192.168.30.128,192.168.30.1,41856,144
2016-09-16T12:06:34.267Z,192.168.30.128,192.168.30.1,41856,7
2016-09-16T12:06:34.267Z,192.168.30.128,192.168.30.1,41856,3370
2016-09-16T12:06:34.267Z,192.168.30.128,192.168.30.1,41856,6788
2016-09-16T12:06:34.267Z,192.168.30.128,192.168.30.1,41856,1099
2016-09-16T12:06:34.267Z,192.168.30.128,192.168.30.1,41856,1137
2016-09-16T12:06:34.268Z,192.168.30.128,192.168.30.1,41856,888
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,6543
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,50389
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,5009
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,5544
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,497
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,32770
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,8254
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,58080
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,32776
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,1039
2016-09-16T12:06:34.270Z,192.168.30.128,192.168.30.1,41856,416
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,563
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,1247
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,6389
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,7920
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,15000
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,3493
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,5907
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,6565
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,49153
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,6667
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,1138
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,2869
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,1311
2016-09-16T12:06:34.271Z,192.168.30.128,192.168.30.1,41856,9003
2016-09-16T12:06:34.274Z,192.168.30.128,192.168.30.1,41856,5226
2016-09-16T12:06:34.274Z,192.168.30.128,192.168.30.1,41856,8181
2016-09-16T12:06:34.274Z,192.168.30.128,192.168.30.1,41856,3003
2016-09-16T12:06:34.274Z,192.168.30.128,192.168.30.1,41856,8654
2016-09-16T12:06:34.274Z,192.168.30.128,192.168.30.1,41856,902
2016-09-16T12:06:34.277Z,192.168.30.128,192.168.30.1,41856,3998
2016-09-16T12:06:34.277Z,192.168.30.128,192.168.30.1,41856,301
2016-09-16T12:06:34.277Z,192.168.30.128,192.168.30.1,41856,13783
2016-09-16T12:06:34.277Z,192.168.30.128,192.168.30.1,41856,8081
2016-09-16T12:06:34.279Z,192.168.30.128,192.168.30.1,41856,42
2016-09-16T12:06:34.279Z,192.168.30.128,192.168.30.1,41856,9002
2016-09-16T12:06:34.282Z,192.168.30.128,192.168.30.1,41856,1059
2016-09-16T12:06:34.282Z,192.168.30.128,192.168.30.1,41856,1271
2016-09-16T12:06:34.282Z,192.168.30.128,192.168.30.1,41856,714
2016-09-16T12:06:34.282Z,192.168.30.128,192.168.30.1,41856,27352
2016-09-16T12:06:34.284Z,192.168.30.128,192.168.30.1,41856,2500
2016-09-16T12:06:34.284Z,192.168.30.128,192.168.30.1,41856,2920
2016-09-16T12:06:34.287Z,192.168.30.128,192.168.30.1,41856,9290
2016-09-16T12:06:34.287Z,192.168.30.128,192.168.30.1,41856,2718
2016-09-16T12:06:34.287Z,192.168.30.128,192.168.30.1,41856,5825
2016-09-16T12:06:34.289Z,192.168.30.128,192.168.30.1,41857,4443
2016-09-16T12:06:34.291Z,192.168.30.128,192.168.30.1,41857,2003
2016-09-16T12:06:34.295Z,192.168.30.128,192.168.30.1,41857,4550
2016-09-16T12:06:34.298Z,192.168.30.128,192.168.30.1,41857,1087
2016-09-16T12:06:34.298Z,192.168.30.128,192.168.30.1,41857,1259
2016-09-16T12:06:34.301Z,192.168.30.128,192.168.30.1,41857,1145
2016-09-16T12:06:34.308Z,192.168.30.128,192.168.30.1,41857,8701
2016-09-16T12:06:34.308Z,192.168.30.128,192.168.30.1,41857,52848
2016-09-16T12:06:34.361Z,192.168.30.128,192.168.30.1,41857,100
2016-09-16T12:06:34.361Z,192.168.30.128,192.168.30.1,41857,1783
2016-09-16T12:06:34.361Z,192.168.30.128,192.168.30.1,41857,1533
2016-09-16T12:06:34.362Z,192.168.30.128,192.168.30.1,41857,2251
2016-09-16T12:06:34.362Z,192.168.30.128,192.168.30.1,41857,13722
2016-09-16T12:06:34.364Z,192.168.30.128,192.168.30.1,41857,10243
2016-09-16T12:06:34.367Z,192.168.30.128,192.168.30.1,41857,144
2016-09-16T12:06:34.367Z,192.168.30.128,192.168.30.1,41857,636
2016-09-16T12:06:34.367Z,192.168.30.128,192.168.30.1,41857,2119
2016-09-16T12:06:34.368Z,192.168.30.128,192.168.30.1,41857,6580
2016-09-16T12:06:34.368Z,192.168.30.128,192.168.30.1,41857,5961
2016-09-16T12:06:34.368Z,192.168.30.128,192.168.30.1,41857,1064
2016-09-16T12:06:34.368Z,192.168.30.128,192.168.30.1,41857,1718
2016-09-16T12:06:34.368Z,192.168.30.128,192.168.30.1,41857,8090
2016-09-16T12:06:34.368Z,192.168.30.128,192.168.30.1,41857,1000
2016-09-16T12:06:34.368Z,192.168.30.128,192.168.30.1,41857,2006
2016-09-16T12:06:34.378Z,192.168.30.128,192.168.30.1,41857,9003
2016-09-16T12:06:34.379Z,192.168.30.128,192.168.30.1,41857,1311
2016-09-16T12:06:34.379Z,192.168.30.128,192.168.30.1,41857,2869
2016-09-16T12:06:34.380Z,192.168.30.128,192.168.30.1,41857,1138
2016-09-16T12:06:34.380Z,192.168.30.128,192.168.30.1,41857,6667
2016-09-16T12:06:34.381Z,192.168.30.128,192.168.30.1,41857,49153
2016-09-16T12:06:34.382Z,192.168.30.128,192.168.30.1,41857,6565
2016-09-16T12:06:34.382Z,192.168.30.128,192.168.30.1,41857,5907
2016-09-16T12:06:34.383Z,192.168.30.128,192.168.30.1,41857,3493
2016-09-16T12:06:34.384Z,192.168.30.128,192.168.30.1,41857,15000
2016-09-16T12:06:34.384Z,192.168.30.128,192.168.30.1,41857,7920
2016-09-16T12:06:34.385Z,192.168.30.128,192.168.30.1,41857,6389
2016-09-16T12:06:34.386Z,192.168.30.128,192.168.30.1,41857,1247
2016-09-16T12:06:34.386Z,192.168.30.128,192.168.30.1,41857,563
2016-09-16T12:06:34.388Z,192.168.30.128,192.168.30.1,41857,416
2016-09-16T12:06:34.389Z,192.168.30.128,192.168.30.1,41857,1039
2016-09-16T12:06:34.390Z,192.168.30.128,192.168.30.1,41857,32776
2016-09-16T12:06:34.391Z,192.168.30.128,192.168.30.1,41857,58080
2016-09-16T12:06:34.392Z,192.168.30.128,192.168.30.1,41857,8254
2016-09-16T12:06:34.394Z,192.168.30.128,192.168.30.1,41857,32770
2016-09-16T12:06:34.396Z,192.168.30.128,192.168.30.1,41857,497
2016-09-16T12:06:34.396Z,192.168.30.128,192.168.30.1,41857,5544
2016-09-16T12:06:34.398Z,192.168.30.128,192.168.30.1,41857,5009
2016-09-16T12:06:34.399Z,192.168.30.128,192.168.30.1,41857,50389
2016-09-16T12:06:34.400Z,192.168.30.128,192.168.30.1,41857,6543
2016-09-16T12:06:34.400Z,192.168.30.128,192.168.30.1,41857,888
2016-09-16T12:06:34.401Z,192.168.30.128,192.168.30.1,41857,1137
2016-09-16T12:06:34.403Z,192.168.30.128,192.168.30.1,41857,1099
2016-09-16T12:06:34.403Z,192.168.30.128,192.168.30.1,41857,6788
2016-09-16T12:06:34.404Z,192.168.30.128,192.168.30.1,41857,3370
2016-09-16T12:06:34.405Z,192.168.30.128,192.168.30.1,41857,7
2016-09-16T12:06:34.410Z,192.168.30.128,192.168.30.1,41857,5825
2016-09-16T12:06:34.410Z,192.168.30.128,192.168.30.1,41857,2718
2016-09-16T12:06:34.411Z,192.168.30.128,192.168.30.1,41857,9290
2016-09-16T12:06:34.411Z,192.168.30.128,192.168.30.1,41857,2920
2016-09-16T12:06:34.412Z,192.168.30.128,192.168.30.1,41857,2500
2016-09-16T12:06:34.412Z,192.168.30.128,192.168.30.1,41857,27352
2016-09-16T12:06:34.412Z,192.168.30.128,192.168.30.1,41857,714
2016-09-16T12:06:34.412Z,192.168.30.128,192.168.30.1,41857,1271
2016-09-16T12:06:34.413Z,192.168.30.128,192.168.30.1,41857,1059
2016-09-16T12:06:34.413Z,192.168.30.128,192.168.30.1,41857,9002
2016-09-16T12:06:34.414Z,192.168.30.128,192.168.30.1,41857,42
2016-09-16T12:06:34.414Z,192.168.30.128,192.168.30.1,41857,8081
2016-09-16T12:06:34.415Z,192.168.30.128,192.168.30.1,41857,13783
2016-09-16T12:06:34.415Z,192.168.30.128,192.168.30.1,41857,301
2016-09-16T12:06:34.415Z,192.168.30.128,192.168.30.1,41857,3998
2016-09-16T12:06:34.416Z,192.168.30.128,192.168.30.1,41857,902
2016-09-16T12:06:34.416Z,192.168.30.128,192.168.30.1,41857,8654
2016-09-16T12:06:34.417Z,192.168.30.128,192.168.30.1,41857,3003
2016-09-16T12:06:34.417Z,192.168.30.128,192.168.30.1,41857,8181
2016-09-16T12:06:34.417Z,192.168.30.128,192.168.30.1,41857,5226
2016-09-16T12:06:34.419Z,192.168.30.128,192.168.30.1,41856,55056
2016-09-16T12:06:34.419Z,192.168.30.128,192.168.30.1,41856,1034
2016-09-16T12:06:34.420Z,192.168.30.128,192.168.30.1,41856,340
2016-09-16T12:06:34.420Z,192.168.30.128,192.168.30.1,41856,1010
2016-09-16T12:06:34.420Z,192.168.30.128,192.168.30.1,41856,2809
2016-09-16T12:06:34.420Z,192.168.30.128,192.168.30.1,41856,19780
2016-09-16T12:06:34.421Z,192.168.30.128,192.168.30.1,41856,280
2016-09-16T12:06:34.421Z,192.168.30.128,192.168.30.1,41856,50006
2016-09-16T12:06:34.463Z,192.168.30.128,192.168.30.1,41856,146
2016-09-16T12:06:34.463Z,192.168.30.128,192.168.30.1,41856,417
2016-09-16T12:06:34.463Z,192.168.30.128,192.168.30.1,41856,5054
2016-09-16T12:06:34.463Z,192.168.30.128,192.168.30.1,41856,1050
2016-09-16T12:06:34.463Z,192.168.30.128,192.168.30.1,41856,427
2016-09-16T12:06:34.467Z,192.168.30.128,192.168.30.1,41856,50300
2016-09-16T12:06:34.470Z,192.168.30.128,192.168.30.1,41856,8088
2016-09-16T12:06:34.470Z,192.168.30.128,192.168.30.1,41856,5102
2016-09-16T12:06:34.470Z,192.168.30.128,192.168.30.1,41856,10002
2016-09-16T12:06:34.470Z,192.168.30.128,192.168.30.1,41856,5998
2016-09-16T12:06:34.470Z,192.168.30.128,192.168.30.1,41856,10004
2016-09-16T12:06:34.470Z,192.168.30.128,192.168.30.1,41856,14238
2016-09-16T12:06:34.470Z,192.168.30.128,192.168.30.1,41856,6346
2016-09-16T12:06:34.471Z,192.168.30.128,192.168.30.1,41856,50002
2016-09-16T12:06:34.471Z,192.168.30.128,192.168.30.1,41856,61900
2016-09-16T12:06:34.471Z,192.168.30.128,192.168.30.1,41856,30
2016-09-16T12:06:34.479Z,192.168.30.128,192.168.30.1,41856,5214
2016-09-16T12:06:34.482Z,192.168.30.128,192.168.30.1,41856,1147
2016-09-16T12:06:34.482Z,192.168.30.128,192.168.30.1,41856,9
2016-09-16T12:06:34.482Z,192.168.30.128,192.168.30.1,41856,30000
2016-09-16T12:06:34.482Z,192.168.30.128,192.168.30.1,41856,1063
2016-09-16T12:06:34.485Z,192.168.30.128,192.168.30.1,41856,5877
2016-09-16T12:06:34.486Z,192.168.30.128,192.168.30.1,41856,7103
2016-09-16T12:06:34.486Z,192.168.30.128,192.168.30.1,41856,5225
2016-09-16T12:06:34.486Z,192.168.30.128,192.168.30.1,41856,32774
2016-09-16T12:06:34.486Z,192.168.30.128,192.168.30.1,41856,1131
2016-09-16T12:06:34.489Z,192.168.30.128,192.168.30.1,41856,425
2016-09-16T12:06:34.489Z,192.168.30.128,192.168.30.1,41856,1658
2016-09-16T12:06:34.489Z,192.168.30.128,192.168.30.1,41856,7741
2016-09-16T12:06:34.489Z,192.168.30.128,192.168.30.1,41856,3945
2016-09-16T12:06:34.489Z,192.168.30.128,192.168.30.1,41856,5190
2016-09-16T12:06:34.507Z,192.168.30.128,192.168.30.1,41856,1089
2016-09-16T12:06:34.508Z,192.168.30.128,192.168.30.1,41856,4004
2016-09-16T12:06:34.508Z,192.168.30.128,192.168.30.1,41856,1066
2016-09-16T12:06:34.509Z,192.168.30.128,192.168.30.1,41856,3871
2016-09-16T12:06:34.509Z,192.168.30.128,192.168.30.1,41856,3268
2016-09-16T12:06:34.509Z,192.168.30.128,192.168.30.1,41856,8180
2016-09-16T12:06:34.510Z,192.168.30.128,192.168.30.1,41856,7070
2016-09-16T12:06:34.511Z,192.168.30.128,192.168.30.1,41856,9944
2016-09-16T12:06:34.511Z,192.168.30.128,192.168.30.1,41856,7627
2016-09-16T12:06:34.511Z,192.168.30.128,192.168.30.1,41856,18040
2016-09-16T12:06:34.512Z,192.168.30.128,192.168.30.1,41856,8087
2016-09-16T12:06:34.512Z,192.168.30.128,192.168.30.1,41856,6101
2016-09-16T12:06:34.513Z,192.168.30.128,192.168.30.1,41856,1187
2016-09-16T12:06:34.514Z,192.168.30.128,192.168.30.1,41856,6001
2016-09-16T12:06:34.514Z,192.168.30.128,192.168.30.1,41856,45100
2016-09-16T12:06:34.514Z,192.168.30.128,192.168.30.1,41856,1057
2016-09-16T12:06:34.532Z,192.168.30.128,192.168.30.1,41857,50006
2016-09-16T12:06:34.532Z,192.168.30.128,192.168.30.1,41857,280
2016-09-16T12:06:34.532Z,192.168.30.128,192.168.30.1,41857,19780
2016-09-16T12:06:34.532Z,192.168.30.128,192.168.30.1,41857,2809
2016-09-16T12:06:34.532Z,192.168.30.128,192.168.30.1,41857,1010
2016-09-16T12:06:34.532Z,192.168.30.128,192.168.30.1,41857,340
2016-09-16T12:06:34.532Z,192.168.30.128,192.168.30.1,41857,1034
2016-09-16T12:06:34.532Z,192.168.30.128,192.168.30.1,41857,55056
2016-09-16T12:06:34.532Z,192.168.30.128,192.168.30.1,41856,8194
2016-09-16T12:06:34.532Z,192.168.30.128,192.168.30.1,41856,9593
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,5414
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,90
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,616
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,3880
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,2021
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,7778
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,2967
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,444
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,1043
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,1217
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,1044
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,8021
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,1455
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,1082
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,37
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,8333
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,3301
2016-09-16T12:06:34.533Z,192.168.30.128,192.168.30.1,41856,7201
2016-09-16T12:06:34.564Z,192.168.30.128,192.168.30.1,41857,1050
2016-09-16T12:06:34.564Z,192.168.30.128,192.168.30.1,41857,5054
2016-09-16T12:06:34.564Z,192.168.30.128,192.168.30.1,41857,417
2016-09-16T12:06:34.564Z,192.168.30.128,192.168.30.1,41857,146
2016-09-16T12:06:34.570Z,192.168.30.128,192.168.30.1,41857,427
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,30
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,61900
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,50002
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,6346
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,14238
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,10004
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,5998
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,10002
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,5102
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,8088
2016-09-16T12:06:34.575Z,192.168.30.128,192.168.30.1,41857,50300
2016-09-16T12:06:34.579Z,192.168.30.128,192.168.30.1,41857,5214
2016-09-16T12:06:34.582Z,192.168.30.128,192.168.30.1,41857,9
2016-09-16T12:06:34.582Z,192.168.30.128,192.168.30.1,41857,1147
2016-09-16T12:06:34.585Z,192.168.30.128,192.168.30.1,41857,1063
2016-09-16T12:06:34.585Z,192.168.30.128,192.168.30.1,41857,30000
2016-09-16T12:06:34.587Z,192.168.30.128,192.168.30.1,41857,1131
2016-09-16T12:06:34.588Z,192.168.30.128,192.168.30.1,41857,32774
2016-09-16T12:06:34.588Z,192.168.30.128,192.168.30.1,41857,5225
2016-09-16T12:06:34.588Z,192.168.30.128,192.168.30.1,41857,7103
2016-09-16T12:06:34.588Z,192.168.30.128,192.168.30.1,41857,5877
2016-09-16T12:06:34.591Z,192.168.30.128,192.168.30.1,41857,5190
2016-09-16T12:06:34.591Z,192.168.30.128,192.168.30.1,41857,3945
2016-09-16T12:06:34.591Z,192.168.30.128,192.168.30.1,41857,7741
2016-09-16T12:06:34.591Z,192.168.30.128,192.168.30.1,41857,1658
2016-09-16T12:06:34.591Z,192.168.30.128,192.168.30.1,41857,425
2016-09-16T12:06:34.609Z,192.168.30.128,192.168.30.1,41857,1066
2016-09-16T12:06:34.609Z,192.168.30.128,192.168.30.1,41857,4004
2016-09-16T12:06:34.609Z,192.168.30.128,192.168.30.1,41857,1089
2016-09-16T12:06:34.611Z,192.168.30.128,192.168.30.1,41857,7627
2016-09-16T12:06:34.611Z,192.168.30.128,192.168.30.1,41857,9944
2016-09-16T12:06:34.611Z,192.168.30.128,192.168.30.1,41857,7070
2016-09-16T12:06:34.611Z,192.168.30.128,192.168.30.1,41857,8180
2016-09-16T12:06:34.611Z,192.168.30.128,192.168.30.1,41857,3268
2016-09-16T12:06:34.612Z,192.168.30.128,192.168.30.1,41857,3871
2016-09-16T12:06:34.614Z,192.168.30.128,192.168.30.1,41857,45100
2016-09-16T12:06:34.614Z,192.168.30.128,192.168.30.1,41857,6001
2016-09-16T12:06:34.614Z,192.168.30.128,192.168.30.1,41857,1187
2016-09-16T12:06:34.614Z,192.168.30.128,192.168.30.1,41857,6101
2016-09-16T12:06:34.614Z,192.168.30.128,192.168.30.1,41857,8087
2016-09-16T12:06:34.614Z,192.168.30.128,192.168.30.1,41857,18040
2016-09-16T12:06:34.618Z,192.168.30.128,192.168.30.1,41857,1057
2016-09-16T12:06:34.633Z,192.168.30.128,192.168.30.1,41856,9011
2016-09-16T12:06:34.637Z,192.168.30.128,192.168.30.1,41857,7201
2016-09-16T12:06:34.637Z,192.168.30.128,192.168.30.1,41857,3301
2016-09-16T12:06:34.637Z,192.168.30.128,192.168.30.1,41857,8333
2016-09-16T12:06:34.638Z,192.168.30.128,192.168.30.1,41857,37
2016-09-16T12:06:34.638Z,192.168.30.128,192.168.30.1,41857,1082
2016-09-16T12:06:34.638Z,192.168.30.128,192.168.30.1,41857,1455
2016-09-16T12:06:34.639Z,192.168.30.128,192.168.30.1,41857,8021
2016-09-16T12:06:34.639Z,192.168.30.128,192.168.30.1,41857,1044
2016-09-16T12:06:34.639Z,192.168.30.128,192.168.30.1,41857,1217
2016-09-16T12:06:34.640Z,192.168.30.128,192.168.30.1,41857,1043
2016-09-16T12:06:34.640Z,192.168.30.128,192.168.30.1,41857,444
2016-09-16T12:06:34.641Z,192.168.30.128,192.168.30.1,41857,2967
2016-09-16T12:06:34.641Z,192.168.30.128,192.168.30.1,41857,7778
2016-09-16T12:06:34.641Z,192.168.30.128,192.168.30.1,41857,2021
2016-09-16T12:06:34.642Z,192.168.30.128,192.168.30.1,41857,3880
2016-09-16T12:06:34.642Z,192.168.30.128,192.168.30.1,41857,616
2016-09-16T12:06:34.642Z,192.168.30.128,192.168.30.1,41857,90
2016-09-16T12:06:34.643Z,192.168.30.128,192.168.30.1,41857,5414
2016-09-16T12:06:34.643Z,192.168.30.128,192.168.30.1,41857,9593
2016-09-16T12:06:34.644Z,192.168.30.128,192.168.30.1,41857,8194
2016-09-16T12:06:34.645Z,192.168.30.128,192.168.30.1,41856,163
2016-09-16T12:06:34.645Z,192.168.30.128,192.168.30.1,41856,1641
2016-09-16T12:06:34.645Z,192.168.30.128,192.168.30.1,41856,1078
2016-09-16T12:06:34.646Z,192.168.30.128,192.168.30.1,41856,1900
2016-09-16T12:06:34.646Z,192.168.30.128,192.168.30.1,41856,1433
2016-09-16T12:06:34.646Z,192.168.30.128,192.168.30.1,41856,3300
2016-09-16T12:06:34.646Z,192.168.30.128,192.168.30.1,41856,1022
2016-09-16T12:06:34.665Z,192.168.30.128,192.168.30.1,41856,3851
2016-09-16T12:06:34.665Z,192.168.30.128,192.168.30.1,41856,24444
2016-09-16T12:06:34.665Z,192.168.30.128,192.168.30.1,41856,5002
2016-09-16T12:06:34.665Z,192.168.30.128,192.168.30.1,41856,783
2016-09-16T12:06:34.671Z,192.168.30.128,192.168.30.1,41856,49
2016-09-16T12:06:34.675Z,192.168.30.128,192.168.30.1,41856,32771
2016-09-16T12:06:34.694Z,192.168.30.128,192.168.30.1,41856,9102
2016-09-16T12:06:34.695Z,192.168.30.128,192.168.30.1,41856,9110
2016-09-16T12:06:34.695Z,192.168.30.128,192.168.30.1,41856,9000
2016-09-16T12:06:34.696Z,192.168.30.128,192.168.30.1,41856,8085
2016-09-16T12:06:34.696Z,192.168.30.128,192.168.30.1,41856,1334
2016-09-16T12:06:34.697Z,192.168.30.128,192.168.30.1,41856,1151
2016-09-16T12:06:34.697Z,192.168.30.128,192.168.30.1,41856,8649
2016-09-16T12:06:34.697Z,192.168.30.128,192.168.30.1,41856,1875
2016-09-16T12:06:34.698Z,192.168.30.128,192.168.30.1,41856,3260
2016-09-16T12:06:34.698Z,192.168.30.128,192.168.30.1,41856,2045
2016-09-16T12:06:34.698Z,192.168.30.128,192.168.30.1,41856,6502
2016-09-16T12:06:34.699Z,192.168.30.128,192.168.30.1,41856,8402
2016-09-16T12:06:34.699Z,192.168.30.128,192.168.30.1,41856,3404
2016-09-16T12:06:34.699Z,192.168.30.128,192.168.30.1,41856,3128
2016-09-16T12:06:34.700Z,192.168.30.128,192.168.30.1,41856,12174
2016-09-16T12:06:34.700Z,192.168.30.128,192.168.30.1,41856,5950
2016-09-16T12:06:34.701Z,192.168.30.128,192.168.30.1,41856,5405
2016-09-16T12:06:34.701Z,192.168.30.128,192.168.30.1,41856,2522
2016-09-16T12:06:34.701Z,192.168.30.128,192.168.30.1,41856,65000
2016-09-16T12:06:34.702Z,192.168.30.128,192.168.30.1,41856,5989
2016-09-16T12:06:34.702Z,192.168.30.128,192.168.30.1,41856,25735
2016-09-16T12:06:34.702Z,192.168.30.128,192.168.30.1,41856,1085
2016-09-16T12:06:34.703Z,192.168.30.128,192.168.30.1,41856,1186
2016-09-16T12:06:34.703Z,192.168.30.128,192.168.30.1,41856,5060
2016-09-16T12:06:34.704Z,192.168.30.128,192.168.30.1,41856,5987
